"Year","Value","Sex","Area","Lat","Ocean","SST","SST_1","SST_2","Tbottom","Tbottom_1","Tbottom_2","Stock","Lon"
1928,70.7,"Females","ICES.3.a","57.61616491","Atlantic Ocean",9.20106588179866,9.61302380512158,9.81966747095188,NA,NA,NA,"North Stock","10.27422577"
2012,45.4,"Males","ICES.3.a.4.a","59.2603392891045","Atlantic Ocean",10.0093156869903,10.1779204476349,9.92944709443384,7.37185511375554,6.98323473333005,7.50940276159093,"North Stock","3.06411647089552"
2013,39.4,"Males","ICES.3.a.4.a","59.2603392891045","Atlantic Ocean",9.97361149335349,10.0093156869903,10.1779204476349,6.96152377031439,7.37185511375554,6.98323473333005,"North Stock","3.06411647089552"
2014,36.7,"Males","ICES.3.a.4.a","59.2603392891045","Atlantic Ocean",11.0829136392033,9.97361149335349,10.0093156869903,7.29187404338641,6.96152377031439,7.37185511375554,"North Stock","3.06411647089552"
2015,40,"Males","ICES.3.a.4.a","59.2603392891045","Atlantic Ocean",10.2721245802939,11.0829136392033,9.97361149335349,7.3469721212591,7.29187404338641,6.96152377031439,"North Stock","3.06411647089552"
2011,57.4,"Females","ICES.3.a.4.a","59.2603392891045","Atlantic Ocean",10.1779204476349,9.92944709443384,10.4994554529036,6.98323473333005,7.50940276159093,7.4655021310724,"North Stock","3.06411647089552"
2012,59.2,"Females","ICES.3.a.4.a","59.2603392891045","Atlantic Ocean",10.0093156869903,10.1779204476349,9.92944709443384,7.37185511375554,6.98323473333005,7.50940276159093,"North Stock","3.06411647089552"
2013,52.8,"Females","ICES.3.a.4.a","59.2603392891045","Atlantic Ocean",9.97361149335349,10.0093156869903,10.1779204476349,6.96152377031439,7.37185511375554,6.98323473333005,"North Stock","3.06411647089552"
2014,50.4,"Females","ICES.3.a.4.a","59.2603392891045","Atlantic Ocean",11.0829136392033,9.97361149335349,10.0093156869903,7.29187404338641,6.96152377031439,7.37185511375554,"North Stock","3.06411647089552"
2015,56,"Females","ICES.3.a.4.a","59.2603392891045","Atlantic Ocean",10.2721245802939,11.0829136392033,9.97361149335349,7.3469721212591,7.29187404338641,6.96152377031439,"North Stock","3.06411647089552"
1994,44.9,"Combined","ICES.6.7","53.719249831712","Atlantic Ocean",12.1249130732128,12.1358406597598,12.1496033976663,9.41590852930811,9.55561762955808,9.66354225637361,"North Stock","-10.29893725875"
1983,38.4,"Males","ICES.6.7.8","51.1223380116883","Atlantic Ocean",13.1436573424806,13.1737442860464,13.0580392577013,9.75626363355839,9.85711621003553,9.80517358751986,"North Stock","-10.0577172825232"
1987,33.1,"Males","ICES.6.7.8","51.1223380116883","Atlantic Ocean",13.0734554301936,12.562526054432,13.0079628179776,9.84910613745646,9.74208577546688,9.92029337017364,"North Stock","-10.0577172825232"
1983,50.4,"Females","ICES.6.7.8","51.1223380116883","Atlantic Ocean",13.1436573424806,13.1737442860464,13.0580392577013,9.75626363355839,9.85711621003553,9.80517358751986,"North Stock","-10.0577172825232"
1987,59.2,"Females","ICES.6.7.8","51.1223380116883","Atlantic Ocean",13.0734554301936,12.562526054432,13.0079628179776,9.84910613745646,9.74208577546688,9.92029337017364,"North Stock","-10.0577172825232"
1983,43.3,"Combined","ICES.6.7.8","51.1223380116883","Atlantic Ocean",13.1436573424806,13.1737442860464,13.0580392577013,9.75626363355839,9.85711621003553,9.80517358751986,"North Stock","-10.0577172825232"
1987,40,"Combined","ICES.6.7.8","51.1223380116883","Atlantic Ocean",13.0734554301936,12.562526054432,13.0079628179776,9.84910613745646,9.74208577546688,9.92029337017364,"North Stock","-10.0577172825232"
1928,28.5,"Males","ICES.7","51.1320826864679","Atlantic Ocean",12.6477054541507,12.5443283119411,12.8997479545613,NA,NA,NA,"North Stock","-9.48630766022935"
1928,71.4,"Females","ICES.7.a","53.45815886","Atlantic Ocean",11.3370778428184,11.2709581851959,11.5995128750801,NA,NA,NA,"North Stock","-4.91647375"
1927,82.2,"Females","ICES.7.a","53.45815886","Atlantic Ocean",11.2709581851959,11.5995128750801,11.2081979579396,NA,NA,NA,"North Stock","-4.91647375"
1927,79.9,"Females","ICES.7.a","53.45815886","Atlantic Ocean",11.2709581851959,11.5995128750801,11.2081979579396,NA,NA,NA,"North Stock","-4.91647375"
1926,81.2,"Females","ICES.7.a","53.45815886","Atlantic Ocean",11.5995128750801,11.2081979579396,10.956017891566,NA,NA,NA,"North Stock","-4.91647375"
1926,83.2,"Females","ICES.7.a","53.45815886","Atlantic Ocean",11.5995128750801,11.2081979579396,10.956017891566,NA,NA,NA,"North Stock","-4.91647375"
1927,80.2,"Females","ICES.7.a","53.45815886","Atlantic Ocean",11.2709581851959,11.5995128750801,11.2081979579396,NA,NA,NA,"North Stock","-4.91647375"
1928,75.1,"Females","ICES.7.a","53.45815886","Atlantic Ocean",11.3370778428184,11.2709581851959,11.5995128750801,NA,NA,NA,"North Stock","-4.91647375"
1927,81,"Females","ICES.7.a","53.45815886","Atlantic Ocean",11.2709581851959,11.5995128750801,11.2081979579396,NA,NA,NA,"North Stock","-4.91647375"
2003,26.5,"Males","ICES.7.b.c.k.j.g","51.2507943609023","Atlantic Ocean",13.1732176973454,12.9813008359879,13.1499560048214,10.3232355760519,10.2481162975821,9.83749368059638,"North Stock","-12.8432827869173"
2003,49.8,"Females","ICES.7.b.c.k.j.g","51.2507943609023","Atlantic Ocean",13.1732176973454,12.9813008359879,13.1499560048214,10.3232355760519,10.2481162975821,9.83749368059638,"North Stock","-12.8432827869173"
1926,78.9,"Females","ICES.7.j","50.0651222085185","Atlantic Ocean",13.3273205473309,12.6832660152799,12.6143045936312,NA,NA,NA,"North Stock","-10.5765052322222"
1928,75.7,"Females","ICES.7.j","50.0651222085185","Atlantic Ocean",12.9805491708574,12.8923778193338,13.3273205473309,NA,NA,NA,"North Stock","-10.5765052322222"
1928,72.1,"Females","ICES.7.j","50.0651222085185","Atlantic Ocean",12.9805491708574,12.8923778193338,13.3273205473309,NA,NA,NA,"North Stock","-10.5765052322222"
1926,79.5,"Females","ICES.7.j","50.0651222085185","Atlantic Ocean",13.3273205473309,12.6832660152799,12.6143045936312,NA,NA,NA,"North Stock","-10.5765052322222"
1926,80,"Females","ICES.7.j","50.0651222085185","Atlantic Ocean",13.3273205473309,12.6832660152799,12.6143045936312,NA,NA,NA,"North Stock","-10.5765052322222"
1926,80.5,"Females","ICES.7.j","50.0651222085185","Atlantic Ocean",13.3273205473309,12.6832660152799,12.6143045936312,NA,NA,NA,"North Stock","-10.5765052322222"
1926,81,"Females","ICES.7.j","50.0651222085185","Atlantic Ocean",13.3273205473309,12.6832660152799,12.6143045936312,NA,NA,NA,"North Stock","-10.5765052322222"
1926,81.5,"Females","ICES.7.j","50.0651222085185","Atlantic Ocean",13.3273205473309,12.6832660152799,12.6143045936312,NA,NA,NA,"North Stock","-10.5765052322222"
1926,70.5,"Females","ICES.7.j","50.0651222085185","Atlantic Ocean",13.3273205473309,12.6832660152799,12.6143045936312,NA,NA,NA,"North Stock","-10.5765052322222"
1926,85,"Females","ICES.7.j","50.0651222085185","Atlantic Ocean",13.3273205473309,12.6832660152799,12.6143045936312,NA,NA,NA,"North Stock","-10.5765052322222"
1925,85,"Females","ICES.7.j","50.0651222085185","Atlantic Ocean",12.6832660152799,12.6143045936312,12.4921810967582,NA,NA,NA,"North Stock","-10.5765052322222"
1983,38.4,"Males","ICES.7.8.a","50.8042211463291","Atlantic Ocean",13.0064917060784,13.0110646700312,12.8954581010173,9.77175472144528,9.86634996585706,9.82157665467853,"North Stock","-9.06560655607594"
1987,33.15,"Males","ICES.7.8.a","50.8042211463291","Atlantic Ocean",12.8551420881319,12.2955846194763,12.7863387322195,9.87152406946108,9.70789279165617,9.949832633769,"North Stock","-9.06560655607594"
1983,50.4,"Females","ICES.7.8.a","50.8042211463291","Atlantic Ocean",13.0064917060784,13.0110646700312,12.8954581010173,9.77175472144528,9.86634996585706,9.82157665467853,"North Stock","-9.06560655607594"
1987,59.18,"Females","ICES.7.8.a","50.8042211463291","Atlantic Ocean",12.8551420881319,12.2955846194763,12.7863387322195,9.87152406946108,9.70789279165617,9.949832633769,"North Stock","-9.06560655607594"
1983,43.3,"Combined","ICES.7.8.a","50.8042211463291","Atlantic Ocean",13.0064917060784,13.0110646700312,12.8954581010173,9.77175472144528,9.86634996585706,9.82157665467853,"North Stock","-9.06560655607594"
1987,39.98,"Combined","ICES.7.8.a","50.8042211463291","Atlantic Ocean",12.8551420881319,12.2955846194763,12.7863387322195,9.87152406946108,9.70789279165617,9.949832633769,"North Stock","-9.06560655607594"
1987,37.7,"Males","ICES.8","45.5336622820468","Atlantic Ocean",14.9770080738597,14.4977364079452,14.9309198993224,10.5693595679625,10.5391810348346,10.6685308741908,"South Stock","-9.53860060853802"
1965,36,"Males","ICES.8","45.5336622820468","Atlantic Ocean",14.684966338711,15.0952566913617,14.5319788029164,11.0669287735862,11.2224290188816,11.0315809551449,"South Stock","-9.53860060853802"
1965,37,"Males","ICES.8","45.5336622820468","Atlantic Ocean",14.684966338711,15.0952566913617,14.5319788029164,11.0669287735862,11.2224290188816,11.0315809551449,"South Stock","-9.53860060853802"
1987,50.5,"Females","ICES.8","45.5336622820468","Atlantic Ocean",14.9770080738597,14.4977364079452,14.9309198993224,10.5693595679625,10.5391810348346,10.6685308741908,"South Stock","-9.53860060853802"
1965,54,"Females","ICES.8","45.5336622820468","Atlantic Ocean",14.684966338711,15.0952566913617,14.5319788029164,11.0669287735862,11.2224290188816,11.0315809551449,"South Stock","-9.53860060853802"
1965,57,"Females","ICES.8","45.5336622820468","Atlantic Ocean",14.684966338711,15.0952566913617,14.5319788029164,11.0669287735862,11.2224290188816,11.0315809551449,"South Stock","-9.53860060853802"
1987,41.4,"Combined","ICES.8","45.5336622820468","Atlantic Ocean",14.9770080738597,14.4977364079452,14.9309198993224,10.5693595679625,10.5391810348346,10.6685308741908,"South Stock","-9.53860060853802"
1988,34.9,"Males","ICES.8.a","47.04244137","Atlantic Ocean",14.2791587335092,14.1841139440183,13.7103105032886,10.545674075683,10.5086784611146,10.4415953258673,"South Stock","-4.23861494"
1988,48.4,"Females","ICES.8.a","47.04244137","Atlantic Ocean",14.2791587335092,14.1841139440183,13.7103105032886,10.545674075683,10.5086784611146,10.4415953258673,"South Stock","-4.23861494"
1986,40,"Males","ICES.8.a.b","46.25103973625","Atlantic Ocean",14.4977364079452,14.9309198993224,14.7542116076858,10.5391810348346,10.6685308741908,10.6029392415805,"South Stock","-3.39982517"
1986,57,"Females","ICES.8.a.b","46.25103973625","Atlantic Ocean",14.4977364079452,14.9309198993224,14.7542116076858,10.5391810348346,10.6685308741908,10.6029392415805,"South Stock","-3.39982517"
1988,37.7,"Males","ICES.8.a.b.c","45.2290943082759","Atlantic Ocean",15.1190711139161,14.9906065381603,14.5517383793254,10.6994340033443,10.652057532359,10.6549265020423,"South Stock","-4.90746461275862"
1988,50.5,"Females","ICES.8.a.b.c","45.2290943082759","Atlantic Ocean",15.1190711139161,14.9906065381603,14.5517383793254,10.6994340033443,10.652057532359,10.6549265020423,"South Stock","-4.90746461275862"
1988,41.4,"Combined","ICES.8.a.b.c","45.2290943082759","Atlantic Ocean",15.1190711139161,14.9906065381603,14.5517383793254,10.6994340033443,10.652057532359,10.6549265020423,"South Stock","-4.90746461275862"
1987,37.7,"Males","ICES.8.a.b.c","45.2290943082759","Atlantic Ocean",14.9906065381603,14.5517383793254,14.9650924653183,10.652057532359,10.6549265020423,10.7411280528263,"South Stock","-4.90746461275862"
1988,37,"Males","ICES.8.a.b.c","45.2290943082759","Atlantic Ocean",15.1190711139161,14.9906065381603,14.5517383793254,10.6994340033443,10.652057532359,10.6549265020423,"South Stock","-4.90746461275862"
1988,39.2,"Males","ICES.8.a.b.c","45.2290943082759","Atlantic Ocean",15.1190711139161,14.9906065381603,14.5517383793254,10.6994340033443,10.652057532359,10.6549265020423,"South Stock","-4.90746461275862"
1988,45,"Males","ICES.8.a.b.c","45.2290943082759","Atlantic Ocean",15.1190711139161,14.9906065381603,14.5517383793254,10.6994340033443,10.652057532359,10.6549265020423,"South Stock","-4.90746461275862"
1988,41.6,"Males","ICES.8.a.b.c","45.2290943082759","Atlantic Ocean",15.1190711139161,14.9906065381603,14.5517383793254,10.6994340033443,10.652057532359,10.6549265020423,"South Stock","-4.90746461275862"
1987,50.5,"Females","ICES.8.a.b.c","45.2290943082759","Atlantic Ocean",14.9906065381603,14.5517383793254,14.9650924653183,10.652057532359,10.6549265020423,10.7411280528263,"South Stock","-4.90746461275862"
1988,48.2,"Females","ICES.8.a.b.c","45.2290943082759","Atlantic Ocean",15.1190711139161,14.9906065381603,14.5517383793254,10.6994340033443,10.652057532359,10.6549265020423,"South Stock","-4.90746461275862"
1988,53.6,"Females","ICES.8.a.b.c","45.2290943082759","Atlantic Ocean",15.1190711139161,14.9906065381603,14.5517383793254,10.6994340033443,10.652057532359,10.6549265020423,"South Stock","-4.90746461275862"
1988,59.5,"Females","ICES.8.a.b.c","45.2290943082759","Atlantic Ocean",15.1190711139161,14.9906065381603,14.5517383793254,10.6994340033443,10.652057532359,10.6549265020423,"South Stock","-4.90746461275862"
1988,56.3,"Females","ICES.8.a.b.c","45.2290943082759","Atlantic Ocean",15.1190711139161,14.9906065381603,14.5517383793254,10.6994340033443,10.652057532359,10.6549265020423,"South Stock","-4.90746461275862"
1987,56.5,"Females","ICES.8.a.b.d","46.1199486706667","Atlantic Ocean",14.7975488539095,14.3406187485275,14.7637600710363,10.5193912195308,10.4728414894096,10.6260597079835,"South Stock","-5.86857176093333"
1988,54,"Females","ICES.8.a.b.d","46.1199486706667","Atlantic Ocean",14.8816225134296,14.7975488539095,14.3406187485275,10.574866944993,10.5193912195308,10.4728414894096,"South Stock","-5.86857176093333"
1989,52,"Females","ICES.8.a.b.d","46.1199486706667","Atlantic Ocean",15.6085855676313,14.8816225134296,14.7975488539095,10.6934595617352,10.574866944993,10.5193912195308,"South Stock","-5.86857176093333"
1990,55,"Females","ICES.8.a.b.d","46.1199486706667","Atlantic Ocean",15.5683761700681,15.6085855676313,14.8816225134296,10.7926547871853,10.6934595617352,10.574866944993,"South Stock","-5.86857176093333"
1996,51.5,"Females","ICES.8.a.b.d","46.1199486706667","Atlantic Ocean",15.0158997716236,15.3574654243611,14.9908091113401,10.8228205004066,10.6700099984963,10.6085629182518,"South Stock","-5.86857176093333"
1997,47.5,"Females","ICES.8.a.b.d","46.1199486706667","Atlantic Ocean",15.4852330286317,15.0158997716236,15.3574654243611,10.8170243988908,10.8228205004066,10.6700099984963,"South Stock","-5.86857176093333"
1998,47,"Females","ICES.8.a.b.d","46.1199486706667","Atlantic Ocean",15.3539469756217,15.4852330286317,15.0158997716236,10.8832068825683,10.8170243988908,10.8228205004066,"South Stock","-5.86857176093333"
1999,43.5,"Females","ICES.8.a.b.d","46.1199486706667","Atlantic Ocean",15.3859470410602,15.3539469756217,15.4852330286317,10.8139100317602,10.8832068825683,10.8170243988908,"South Stock","-5.86857176093333"
2000,52,"Females","ICES.8.a.b.d","46.1199486706667","Atlantic Ocean",15.0868186012708,15.3859470410602,15.3539469756217,10.8396093395179,10.8139100317602,10.8832068825683,"South Stock","-5.86857176093333"
2001,47.3,"Females","ICES.8.a.b.d","46.1199486706667","Atlantic Ocean",15.4243958163163,15.0868186012708,15.3859470410602,10.7751942133462,10.8396093395179,10.8139100317602,"South Stock","-5.86857176093333"
2002,44,"Females","ICES.8.a.b.d","46.1199486706667","Atlantic Ocean",15.1796412962454,15.4243958163163,15.0868186012708,10.9871183577826,10.7751942133462,10.8396093395179,"South Stock","-5.86857176093333"
2003,42,"Females","ICES.8.a.b.d","46.1199486706667","Atlantic Ocean",15.6714982662672,15.1796412962454,15.4243958163163,11.0452966201242,10.9871183577826,10.7751942133462,"South Stock","-5.86857176093333"
2004,41.5,"Females","ICES.8.a.b.d","46.1199486706667","Atlantic Ocean",15.4084529900257,15.6714982662672,15.1796412962454,11.1055905665985,11.0452966201242,10.9871183577826,"South Stock","-5.86857176093333"
1988,38.4,"Males","ICES.8.b","45.09437581","Atlantic Ocean",15.5639442125956,15.2723199367523,14.9758152484894,10.8181661499871,10.7282295227051,10.7849845091502,"South Stock","-2.17390166"
1988,51.3,"Females","ICES.8.b","45.09437581","Atlantic Ocean",15.5639442125956,15.2723199367523,14.9758152484894,10.8181661499871,10.7282295227051,10.7849845091502,"South Stock","-2.17390166"
1988,38.5,"Males","ICES.8.c","43.97131532","Atlantic Ocean",15.5141103956435,15.5153857337104,14.9690893861983,10.7344617843628,10.7192646132575,10.7381996711095,"South Stock","-6.76302085"
1988,51.5,"Females","ICES.8.c","43.97131532","Atlantic Ocean",15.5141103956435,15.5153857337104,14.9690893861983,10.7344617843628,10.7192646132575,10.7381996711095,"South Stock","-6.76302085"
1980,40.65,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2929438926036,16.1633454168544,16.1048127249175,11.5886284267283,11.6264246600717,11.637808734531,"South Stock","-8.56915950413333"
1981,36.01,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2399734649783,16.2929438926036,16.1633454168544,11.5505600610087,11.5886284267283,11.6264246600717,"South Stock","-8.56915950413333"
1982,36.6,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.4363265972511,16.2399734649783,16.2929438926036,11.5460232098897,11.5505600610087,11.5886284267283,"South Stock","-8.56915950413333"
1983,33.06,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.4186308533538,16.4363265972511,16.2399734649783,11.5458404755614,11.5460232098897,11.5505600610087,"South Stock","-8.56915950413333"
1983,33.65,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.4186308533538,16.4363265972511,16.2399734649783,11.5458404755614,11.5460232098897,11.5505600610087,"South Stock","-8.56915950413333"
1985,33.89,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.5485895773944,16.1747055971545,16.4186308533538,11.6189361169774,11.6106381635832,11.5458404755614,"South Stock","-8.56915950413333"
1986,35.39,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.0708767103993,16.5485895773944,16.1747055971545,11.5507874764422,11.6189361169774,11.6106381635832,"South Stock","-8.56915950413333"
1988,29.15,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.5561614895179,16.6762096383213,16.0708767103993,11.5324326766435,11.5363246565651,11.5507874764422,"South Stock","-8.56915950413333"
1989,35.49,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",17.0738646248587,16.5561614895179,16.6762096383213,11.5944013171512,11.5324326766435,11.5363246565651,"South Stock","-8.56915950413333"
1990,30.999,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",17.0093591076097,17.0738646248587,16.5561614895179,11.6387971928043,11.5944013171512,11.5324326766435,"South Stock","-8.56915950413333"
1991,30.01,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2941223580853,17.0093591076097,17.0738646248587,11.6142000644651,11.6387971928043,11.5944013171512,"South Stock","-8.56915950413333"
1992,30.2,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.3517146445567,16.2941223580853,17.0093591076097,11.7155949337188,11.6142000644651,11.6387971928043,"South Stock","-8.56915950413333"
1993,38.33,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2881921790005,16.3517146445567,16.2941223580853,11.6989287440281,11.7155949337188,11.6142000644651,"South Stock","-8.56915950413333"
1994,30.15,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.4430090386883,16.2881921790005,16.3517146445567,11.639551365728,11.6989287440281,11.7155949337188,"South Stock","-8.56915950413333"
1995,31.89,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.9150999278025,16.4430090386883,16.2881921790005,11.6166551739084,11.639551365728,11.6989287440281,"South Stock","-8.56915950413333"
1996,30.97,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.6332451131609,16.9150999278025,16.4430090386883,11.7112249502358,11.6166551739084,11.639551365728,"South Stock","-8.56915950413333"
1997,33.43,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",17.2583349500606,16.6332451131609,16.9150999278025,11.730589203403,11.7112249502358,11.6166551739084,"South Stock","-8.56915950413333"
1998,37.51,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.9822121493957,17.2583349500606,16.6332451131609,11.7674191945022,11.730589203403,11.7112249502358,"South Stock","-8.56915950413333"
1999,27.18,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.8544325973473,16.9822121493957,17.2583349500606,11.7254028283994,11.7674191945022,11.730589203403,"South Stock","-8.56915950413333"
2000,30.74,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.7180640565024,16.8544325973473,16.9822121493957,11.7545723611202,11.7254028283994,11.7674191945022,"South Stock","-8.56915950413333"
2001,35.38,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.857168793055,16.7180640565024,16.8544325973473,11.7780886660447,11.7545723611202,11.7254028283994,"South Stock","-8.56915950413333"
2002,31.58,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.7334764896654,16.857168793055,16.7180640565024,11.8649834542932,11.7780886660447,11.7545723611202,"South Stock","-8.56915950413333"
2003,31.24,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",17.0732423933503,16.7334764896654,16.857168793055,11.8365205330874,11.8649834542932,11.7780886660447,"South Stock","-8.56915950413333"
2004,27.84,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.9565984615313,17.0732423933503,16.7334764896654,11.9028703233354,11.8365205330874,11.8649834542932,"South Stock","-8.56915950413333"
2005,29.21,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.9697790839314,16.9565984615313,17.0732423933503,11.8730378111417,11.9028703233354,11.8365205330874,"South Stock","-8.56915950413333"
2006,30.57,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",17.3346950379852,16.9697790839314,16.9565984615313,11.8314877916194,11.8730378111417,11.9028703233354,"South Stock","-8.56915950413333"
2007,29.76,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.9440519290812,17.3346950379852,16.9697790839314,11.825124301043,11.8314877916194,11.8730378111417,"South Stock","-8.56915950413333"
2008,29.15,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.9641556183497,16.9440519290812,17.3346950379852,11.8310389649056,11.825124301043,11.8314877916194,"South Stock","-8.56915950413333"
2009,28.07,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.8391297675426,16.9641556183497,16.9440519290812,11.819177268547,11.8310389649056,11.825124301043,"South Stock","-8.56915950413333"
